범죄명,연도,기간,재범종류,범죄종류,재범발생횟수
직권남용,2015,1개월이내,이종,지능범죄,2
직권남용,2015,3개월이내,이종,지능범죄,0
직권남용,2015,6개월이내,이종,지능범죄,0
직권남용,2015,1년이내,이종,지능범죄,5
직권남용,2015,2년이내,이종,지능범죄,1
직권남용,2015,3년이내,이종,지능범죄,3
직권남용,2015,3년초과,이종,지능범죄,18
증수뢰,2015,1개월이내,동종,지능범죄,1
증수뢰,2015,3개월이내,동종,지능범죄,0
증수뢰,2015,6개월이내,동종,지능범죄,0
증수뢰,2015,1년이내,동종,지능범죄,9
증수뢰,2015,2년이내,동종,지능범죄,0
증수뢰,2015,3년이내,동종,지능범죄,5
증수뢰,2015,3년초과,동종,지능범죄,7
증수뢰,2015,1개월이내,이종,지능범죄,0
증수뢰,2015,3개월이내,이종,지능범죄,3
증수뢰,2015,6개월이내,이종,지능범죄,8
증수뢰,2015,1년이내,이종,지능범죄,40
증수뢰,2015,2년이내,이종,지능범죄,22
증수뢰,2015,3년이내,이종,지능범죄,17
증수뢰,2015,3년초과,이종,지능범죄,218
통화,2015,1개월이내,동종,지능범죄,4
통화,2015,3개월이내,동종,지능범죄,0
통화,2015,6개월이내,동종,지능범죄,2
통화,2015,1년이내,동종,지능범죄,7
